index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
97,"Time Bomb's Ticking! (Battle)",185135,True,False,"Battles|X-Nauts","","","5ff2b453-1ce2-4a29-82c1-086444c670aa","https://image-assets.m.nintendo.com/526c7997-f142-49a7-82d4-1092181399f0"
98,"Behold! Magnus von Grapple!",93680,True,False,"Papery Peers|X-Nauts","","","3f1e9ec2-0916-4f4a-829c-8cbbc7b9b23d","https://image-assets.m.nintendo.com/3e401dd9-76f1-498e-b41b-c8f29eb98c5b"
99,"Battle - Magnus von Grapple",215414,True,True,"Battles|X-Nauts","","Nintendo Music Top Tracks","212b24d9-8240-4f0b-8fea-700e85eb94c2","https://image-assets.m.nintendo.com/614294d5-034f-498d-9cc1-41a40d55caef"
100,"Battle - Magnus von Grapple (Think)",214763,True,False,"Battles|X-Nauts","","","7808b66f-e4d2-43e1-9e76-d2beed512bd7","https://image-assets.m.nintendo.com/1ea34055-d14a-4f2d-b7f2-25fb4c0e185a"
101,"A Waltz with TEC",37574,False,True,"Peach","","Nintendo Music Top Tracks","a1378751-3f54-49b2-ab52-7c56fb9ea783","https://image-assets.m.nintendo.com/5b4cc2ce-6248-421c-b7d8-86da391bb4cf"
102,"Make Way for Bowser!",190069,True,True,"Bowser|Papery Peers","","Nintendo Music Top Tracks","1010baaa-0a23-4878-b981-d3b2bf8b618d","https://image-assets.m.nintendo.com/a0c57aa6-61d5-4982-b83c-d82958446867"
103,"Super Bowser Bros. - Overworld",145054,True,True,"Bowser","","Nintendo Music Top Tracks","65903f0b-67fa-4db9-b6ed-0c983fed034b","https://image-assets.m.nintendo.com/af778db2-bd71-400a-a53e-db1d01d496c5"
104,"Super Bowser Bros. - Super Star",37334,True,False,"Bowser","","","ffe975b1-f1ff-433c-8a16-fb214288a16e","https://image-assets.m.nintendo.com/664f1fb0-a152-48ad-8f14-85d02ad7cbe6"
105,"Peace Returns to the Great Tree",204956,True,False,"","","","e2e2c221-5bc6-4017-bd04-a56e3f15d4c0","https://image-assets.m.nintendo.com/6550051f-f599-41e2-a1a1-42337e2946b5"
106,"The Thousand-Year Door (Emerald Star)",309860,True,False,"Paper World","","","c18f8c42-36a4-4a7a-bbcd-e1937231e229","https://image-assets.m.nintendo.com/4f542c75-3718-4027-a4d5-7c8ca607a355"
107,"The Robbos' Base",94989,True,False,"Papery Peers","","","ff83f671-39a0-4798-a909-691741103dcd","https://image-assets.m.nintendo.com/10d207d5-c70a-48e9-b745-a2609a462034"
108,"Frankie and Francesca, Love on da Lam",250003,True,False,"Papery Peers","Break Time","","f6426547-07ab-4c69-97a2-29b87ccdb161","https://image-assets.m.nintendo.com/7aeb6deb-efae-45f4-ac17-cee31fb5b15c"
109,"Da Tears of a Pianta Boss",112508,True,True,"Papery Peers","","Nintendo Music Top Tracks","f0bc70ef-ac7e-4134-9b16-cfdba0eef72e","https://image-assets.m.nintendo.com/65647cca-a1a2-41b5-9213-b4d93423d3ab"
110,"Launch the Blimp!",220044,True,False,"","","","7aa18145-7a03-401a-bafc-3f75ae3b8d06","https://image-assets.m.nintendo.com/9074b1bd-7ad7-403c-beae-bc82825808e3"
111,"Glitzville",194962,True,True,"Paper World|Yoshi","","Nintendo Music Top Tracks","1040be82-3a00-4f41-b489-80965dd1d4b0","https://image-assets.m.nintendo.com/618fd7bf-a2f9-488a-908b-8a5fcd6089cb"
112,"The Glitz Pit",230112,True,True,"Paper World","","Nintendo Music Top Tracks","8f569d22-ef8e-4914-b4b2-c27d18c368f6","https://image-assets.m.nintendo.com/87f8d0f6-36f4-4d45-9b96-7e4e6d21b1f5"
113,"Battle - Glitz Pit Arena",156274,True,False,"Paper World|Papery Peers","Party","","c92af572-34cf-4bb0-bc5f-fb1164e4ce2e","https://image-assets.m.nintendo.com/6ecee999-bea1-449a-aeb3-87ab48d217f6"
114,"Grubba, the Glitz Pit Promoter",299847,True,True,"Papery Peers","","Nintendo Music Top Tracks","36dc3e58-45a3-4c29-85bd-7b16c3064361","https://image-assets.m.nintendo.com/7d38d072-d811-482a-9e94-01dea953bb0c"
115,"Battle - Chapter 3",230232,True,True,"Battles","","Nintendo Music Top Tracks","49ef8abd-bf24-4380-b2de-6b7ab2e201cb","https://image-assets.m.nintendo.com/cea4591b-1f3a-43d5-9f07-5f98f2a59b8d"
116,"Battle - Chapter 3 (Think)",230099,True,False,"Battles","","","327c25f4-8565-4700-ba50-4bec171f2196","https://image-assets.m.nintendo.com/667fe442-0b35-4861-9baa-a92050feadce"
117,"Battle - Chapter 3 Victory Fanfare",6085,False,False,"Battles","Victory!","","73d0c668-023d-4442-93dd-ffd118fba4f1","https://image-assets.m.nintendo.com/effb9a3f-2737-47f0-8372-457dcf16b962"
118,"Catch That Egg!",97592,True,False,"Yoshi","","","ae498205-7d7c-487f-a161-2b2f2dae0147","https://image-assets.m.nintendo.com/27bc7749-b2cc-446f-972c-1f92e0bd7c15"
119,"Yoshi Kid",204420,True,True,"Papery Peers|Yoshi","","Nintendo Music Top Tracks","f927302d-95f8-4623-9a0d-b7f3c9cadfca","https://image-assets.m.nintendo.com/d86e0790-00ff-40d3-b34b-a3ecbaa01d22"
120,"Seven Wonders of the Glitz Pit",195343,True,False,"Paper World","","","3e7fa610-33e1-41ad-b66c-8783d882a1eb","https://image-assets.m.nintendo.com/65492026-5132-4557-897e-e58fc68c48a7"
121,"Event Battle - Bowser Butts In",209947,True,False,"Battles|Bowser","","","dc09e893-bd36-416f-a6ef-44b36b010cc2","https://image-assets.m.nintendo.com/a4c206f0-e6a1-4acf-b3d3-09407b06ea8b"
122,"Event Battle - Bowser Butts In (Think)",210149,True,False,"Battles|Bowser","","","615af7f0-9326-47d1-a816-1fa9e26ec168","https://image-assets.m.nintendo.com/daa0d38e-fa57-454d-a147-20a91372999a"
123,"Backstage Mysteries",105094,True,False,"","","","be175569-fb51-47ee-a857-f0a41efe9fb2","https://image-assets.m.nintendo.com/36f7895a-3560-4d34-a137-a56179c3211d"
124,"An Accident Occurs",120215,True,False,"","","","a3d697df-53d5-4776-af0f-e56dfc483da5","https://image-assets.m.nintendo.com/d8e3f278-76ff-4549-b494-f46ec7d335fe"
125,"An Accident Occurs (Hurry!)",119390,True,False,"","","","a6c6261f-9ee8-4017-a7e0-ea802666b285","https://image-assets.m.nintendo.com/f37326b4-fa47-4539-9a9d-529e88f05bf0"
126,"Event Battle - The Champ",210069,True,True,"Battles","","Nintendo Music Top Tracks","01b9bca4-dd33-4895-ade4-f6900d8d3ed9","https://image-assets.m.nintendo.com/e10f37ae-9a45-4995-b09a-91e093c5195d"
127,"Event Battle - The Champ (Think)",209954,True,False,"Battles","","","9b1cb9c4-bfb7-44de-be71-56611be30017","https://image-assets.m.nintendo.com/ebb9ab26-7169-423e-b963-66643ef49464"
128,"Maaaacho Grubba! Hoo-wee!",192530,True,False,"","","","29cea704-5999-4427-ae76-14995876d711","https://image-assets.m.nintendo.com/327295ca-db55-40a1-88bd-0f66391e1623"
129,"Battle - Macho Grubba",230171,True,True,"Battles","","Nintendo Music Top Tracks","9d711cbe-f09c-45c6-9bc8-c914af346165","https://image-assets.m.nintendo.com/6f4f7a7a-71e9-42da-9553-5a1e6a599835"
130,"Battle - Macho Grubba (Think)",230171,True,False,"Battles","","","70d883fa-3006-4e2f-8a49-d9899cc85d00","https://image-assets.m.nintendo.com/d0637a16-a163-49f2-ad30-02ec4f52224b"
131,"A Bittersweet Music Box",226389,True,True,"Papery Peers","","Nintendo Music Top Tracks","3be6273f-38ca-4794-bf84-d1e7d7429dfd","https://image-assets.m.nintendo.com/3731923a-0508-4e1a-a89f-db3a2111d5ac"
132,"Princess Peach's Undercover Operation",51115,True,True,"Peach","","Nintendo Music Top Tracks","11eba3a2-595e-4d92-87ab-9f79ece46b2f","https://image-assets.m.nintendo.com/d9064748-9ed6-4fbe-a79a-e57c54260621"
133,"Grodus's Ambitions",63945,True,False,"X-Nauts","","","58a417bc-db8b-4811-ac93-2d6d07325c63","https://image-assets.m.nintendo.com/1afb830e-f81d-4cf6-8335-56a402295661"
134,"Peace Returns to the Glitz Pit",199927,True,False,"","","","fa409bd8-928f-49bb-a793-65ba21ea859b","https://image-assets.m.nintendo.com/a826e2ed-ca4f-4bc3-a4ff-9279195263ac"
135,"Battle - Prince Mush",260156,True,False,"Battles","","","7ce9bbfb-a372-495c-8dae-6ab976ca3c75","https://image-assets.m.nintendo.com/37e64e62-4099-4b24-8068-8c0df1c52dcb"
136,"Battle - Prince Mush (Think)",260051,True,False,"Battles","","","9b4fece6-d588-4208-a508-24e6670ab5a1","https://image-assets.m.nintendo.com/d6000923-57fd-4b9b-8676-a84d601a3872"
137,"The Thousand-Year Door (Gold Star)",309834,True,False,"Paper World","","","72472a56-e548-42b2-8018-e87b45686da3","https://image-assets.m.nintendo.com/bdf87fcf-6c55-47f8-a192-08fb6bca055f"
138,"Twilight Town",220163,True,True,"Paper World|Vivian","","Nintendo Music Top Tracks","49b17b30-ffaa-42b5-9935-22ecf840dd2c","https://image-assets.m.nintendo.com/0ec2b969-9c69-4534-81e9-3a6b7d1a179e"
139,"Twilight Trail",289893,True,False,"Paper World","","","922872f0-ffbf-4d10-9fca-62143834eaba","https://image-assets.m.nintendo.com/cb658faf-10dd-4bc2-837e-7e0877b5d192"
140,"Battle - Chapter 4",230063,True,True,"Battles","","Nintendo Music Top Tracks","d1349968-3be6-4534-8102-3de51c00aa2b","https://image-assets.m.nintendo.com/47922458-4321-4f51-94e2-1b74af510a61"
141,"Battle - Chapter 4 (Think)",230162,True,False,"Battles","","","8fcf0e46-94cc-426b-9259-914c4795465d","https://image-assets.m.nintendo.com/a61a2436-c269-452a-bcd0-ad3902d846ac"
142,"Battle - Chapter 4 Victory Fanfare",6934,False,False,"Battles","Victory!","","1f7a77f6-601e-4f62-b12f-2b4e6da8dc95","https://image-assets.m.nintendo.com/5f525a48-b906-4491-b486-b78656baeae3"
143,"Creepy Steeple",250152,True,True,"Boo|Paper World","","Nintendo Music Top Tracks","78eb9109-46e7-4f4c-aa2b-83183b82b09a","https://image-assets.m.nintendo.com/53eb4630-7f93-44fd-81a6-a4bfd4316800"
144,"Event Battle - Atomic Boo",213016,True,False,"Battles|Boo","","","4baece44-e96a-46ba-a965-78e398bde453","https://image-assets.m.nintendo.com/c1514823-3c0f-4cd8-b2f1-dccedf6461e1"
145,"Event Battle - Atomic Boo (Think)",215225,True,False,"Battles|Boo","","","9bd97792-2c89-44d5-84f7-017ab631b5bf","https://image-assets.m.nintendo.com/6c26c741-4554-40fc-99c4-0087e938393a"
146,"Doopliss Drops In",204935,True,True,"Papery Peers","","Nintendo Music Top Tracks","9fbe9b13-347c-4f70-9e11-fa469a46a4b4","https://image-assets.m.nintendo.com/dabea6c2-b62d-4d9d-937c-da6911605060"
147,"Battle - Doopliss",230292,True,False,"Battles","","","cd6dfac9-f795-4622-80dc-5ee70635c4ec","https://image-assets.m.nintendo.com/4d37220b-cf43-4ad6-a7be-8b3fc73755ab"
148,"Battle - Doopliss (Think)",230299,True,False,"Battles","","","471c6088-a1ed-4f59-a30c-caa277afaf22","https://image-assets.m.nintendo.com/8e15ed89-a9df-4e9c-bc15-8554999d6881"
149,"Vivian",200019,True,True,"Papery Peers|Vivian","","Nintendo Music Top Tracks","ca7d1832-0a58-42b4-a39b-e6d77135db7e","https://image-assets.m.nintendo.com/8dcfc2d3-1d20-43fd-8949-a6dde83a7fed"
150,"It's-a You...Mario?!",119933,True,False,"","","","46e80b8a-f7dc-470c-9438-edd7b1e72490","https://image-assets.m.nintendo.com/c4c5c977-b8a9-442e-b38c-663dc4c5b005"
151,"Battle - Impostor Mario",230047,True,True,"Battles","","Nintendo Music Top Tracks","80ba5a8a-a740-41cf-ae35-08eb75c828f1","https://image-assets.m.nintendo.com/71f4720f-5653-4a50-a04a-0a8232cc0373"
152,"Battle - Impostor Mario (Think)",230168,True,False,"Battles","","","cc1269d8-25d4-42cc-b359-ac330624c582","https://image-assets.m.nintendo.com/cf3eb946-c3e4-4f8b-955e-26c0b2dc5e46"
153,"Princess Peach and TEC's Quiz",127491,True,True,"Peach","","Nintendo Music Top Tracks","3a1cc99b-a045-4507-9747-e9ad08e86077","https://image-assets.m.nintendo.com/251f7b6c-7ede-4b7d-a612-114095f9583b"
154,"Super Bowser Bros. - Underwater",71203,True,True,"Bowser","","Nintendo Music Top Tracks","ac431c49-8137-4e5b-90d3-cda4fb216488","https://image-assets.m.nintendo.com/aa3e8486-0e5f-4319-9f8b-73e5510388af"
155,"Bowser's Malaise",68184,True,False,"Bowser","","","b7439705-ff92-4f40-a438-db33e4e28fec","https://image-assets.m.nintendo.com/3e276a22-b392-4144-8ab2-bce8d0730beb"
156,"Peace Returns to Twilight Town",95012,True,False,"","Autumn","","22d8e501-2f98-4f4c-91ff-97911cac696a","https://image-assets.m.nintendo.com/81ef50c2-ab8c-4d5e-8d69-8d2bd6fcb6d2"
157,"The Thousand-Year Door (Ruby Star)",309709,True,False,"Paper World","","","ad66f1fb-aa26-470e-a357-3274f6fa4afd","https://image-assets.m.nintendo.com/99c53c7a-db14-4084-87e2-47bf450e9a1a"
158,"Flavio, Gutsy Seafarer",160256,True,True,"Papery Peers","","Nintendo Music Top Tracks","842c6c41-b6b3-4aab-9237-905471050a5f","https://image-assets.m.nintendo.com/836f933e-e60e-4a1a-8bde-893e75728290"
159,"Bobbery and Scarlette",135095,True,False,"Bobbery","","","c0e900f7-971c-449d-bcb4-852d52b53643","https://image-assets.m.nintendo.com/07dc50eb-9462-4c48-91c0-7316de19cbdd"
160,"Flavio's Log",200120,True,True,"","","Nintendo Music Top Tracks","90c61726-c64c-469f-85c3-0a07b5ca328c","https://image-assets.m.nintendo.com/fa03281e-ccce-4017-8f45-3a145fd43798"
161,"Fury of the Pirate King",175032,True,False,"","","","d9fb50dd-ac9c-441e-a0ee-ede4d6c4ce9d","https://image-assets.m.nintendo.com/3ee43b0c-2581-4809-af0d-971216ffac0c"
162,"It's a Raid!",221359,True,True,"","","Nintendo Music Top Tracks","fc1de073-d1dc-4bd1-b5ef-70265dd9aa9d","https://image-assets.m.nintendo.com/995c7c87-304a-43d0-a875-8cc0d9875e6a"
163,"A Falling Out",196935,True,False,"Papery Peers","","","8f768043-16f8-45b0-afe7-b099746e6b22","https://image-assets.m.nintendo.com/caecdcc1-75e8-4ff0-a20a-f958886dd294"
164,"Keelhaul Key",210323,True,True,"Bobbery|Paper World","","Nintendo Music Top Tracks","b4ba4889-d4a2-4d38-a85e-90832a8c5f15","https://image-assets.m.nintendo.com/a2620410-5f7a-4f46-b5b8-03b291e3b485"
165,"Keelhaul Key - Camp",213414,True,False,"Paper World","","","b2903261-5fae-4008-ba8a-dddc338e8f61","https://image-assets.m.nintendo.com/aa6f76ff-5b8b-4a0f-9a8c-d18672311594"
166,"Keelhaul Key (with Flavio)",210323,True,False,"Paper World","","","dc1dcbd8-5046-4944-9a93-7ff86352c815","https://image-assets.m.nintendo.com/90b16515-9b0a-4c95-9de2-e6e2139c9a01"
167,"Battle - Chapter 5",230398,True,True,"Battles","","Nintendo Music Top Tracks","b69b9288-0526-4019-85fb-2e2b5c21d30c","https://image-assets.m.nintendo.com/2f838cbc-dde2-4337-b26f-7ba9ce45052c"
168,"Battle - Chapter 5 (Think)",229616,True,False,"Battles","","","b47a48cc-b70e-43ce-b538-fef13f057d37","https://image-assets.m.nintendo.com/1708e7e8-0b92-4b63-aa4c-9f730d793f78"
169,"Battle - Chapter 5 Victory Fanfare",6085,False,False,"Battles","Victory!","","af90035a-d2ea-4672-aec5-ac2a4d24f8f2","https://image-assets.m.nintendo.com/9115f8fb-2679-4123-9bbc-63ce54f3f308"
170,"Bobbery's Emergency",74934,True,False,"Bobbery","","","edd6726a-ca19-4bfa-9838-6417015263f7","https://image-assets.m.nintendo.com/2034497b-afca-4c25-a5be-39222c690d78"
171,"Bobbery",165066,True,True,"Bobbery|Papery Peers","","Nintendo Music Top Tracks","b5ba371c-47d3-4299-85da-daaf0591015d","https://image-assets.m.nintendo.com/714137cc-f3a8-45a9-9bf2-21e2657232cb"
172,"The Pirates' Cave",240183,True,True,"Paper World","","Nintendo Music Top Tracks","74343507-61ea-450c-8b12-700f607dbca7","https://image-assets.m.nintendo.com/26132268-8eb4-4424-beec-c3c37cc1f896"
173,"Cortez the Pirate King",90032,True,False,"Papery Peers","","","287b727d-dfc5-4c92-b6c6-4539071126b3","https://image-assets.m.nintendo.com/1c917fa2-a6c1-497e-baee-bc8f241a6dfc"
174,"Battle - Cortez",199996,True,True,"Battles","","Nintendo Music Top Tracks","073e8794-6ec9-43a2-bdbb-9933d200a60a","https://image-assets.m.nintendo.com/4669f40d-c3c3-43ad-b653-a96bb12195ab"
175,"Battle - Cortez (Think)",199860,True,False,"Battles","","","085a2b5d-f88a-4ad9-b437-075ad1780fbe","https://image-assets.m.nintendo.com/a8d40749-c921-49d4-9643-b8194eabdc6a"
176,"Lord Crump Attacks!",125189,True,False,"Papery Peers|X-Nauts","","","88666741-30e9-4c53-8350-287f50e9bca3","https://image-assets.m.nintendo.com/78c6ebf2-b45b-486b-9aeb-2744fb81fd71"
177,"Lord Crump Attacks! (Hurry!)",125183,True,False,"X-Nauts","","","a840f293-a962-432f-9fef-110e75a53fb0","https://image-assets.m.nintendo.com/b5029198-c3ca-44e3-baa0-8de30332226e"
178,"The Black Skull Sails Again",79465,True,False,"","","","df08e394-7d1a-4f12-a4b9-ab7bbc6809ce","https://image-assets.m.nintendo.com/30c0b918-3dd3-4403-ac40-7d8fb3ac9295"
179,"Event Battle - Lord Crump",219862,True,True,"Battles|X-Nauts","","Nintendo Music Top Tracks","14fcf04c-cda1-4467-ba20-c5607e541533","https://image-assets.m.nintendo.com/7acf86d1-89fc-4141-89d8-409ae432242e"
180,"Event Battle - Lord Crump (Think)",219843,True,False,"Battles|X-Nauts","","","940b3977-9e49-4661-aeb2-16ada3c0b14d","https://image-assets.m.nintendo.com/dfc7572c-ed1d-412a-81d7-bb3f0e6de19c"
181,"Princess Peach's Strange Experiment",106102,True,True,"Peach","","Nintendo Music Top Tracks","c56557b2-ea77-413e-9e16-0ecf6e2f697a","https://image-assets.m.nintendo.com/46306a9a-c36b-40fc-95d8-27c4fcb638a1"
182,"Peace Returns to Keelhaul Key",155447,True,False,"","","","8d7a5ce3-abe8-4910-9d8a-f44975834521","https://image-assets.m.nintendo.com/b51dfb9e-4e15-4ece-bcf7-c45b460edee0"
183,"Black Skull, Cast Off!",84097,True,True,"","","Nintendo Music Top Tracks","c89de214-837e-469a-aa30-7c2cd255f0e6","https://image-assets.m.nintendo.com/dd28413a-71bc-4aea-991c-6ea094b77be4"
184,"The Thousand-Year Door (Sapphire Star)",310142,True,False,"Paper World","","","a80ed8e5-1131-4bc7-888a-536fb30d22ab","https://image-assets.m.nintendo.com/bd2efe84-e5de-4061-b17b-b459bb59d167"
185,"All Aboard the Excess Express!",96681,True,False,"","","","f406684a-8d6b-4d58-8427-5cfd57df65e1","https://image-assets.m.nintendo.com/d5204ae2-9bab-4f58-805a-fc09a49e5e42"
186,"Excess Express (Day)",197693,True,True,"Paper World","","Nintendo Music Top Tracks","15877257-d84a-4c17-b477-56ec60cf62b7","https://image-assets.m.nintendo.com/963c164e-0f03-4cc9-9bbf-a292f43200ea"
187,"Excess Express (Evening)",280326,True,False,"Paper World","","","ea5534c4-a360-4974-8df4-bd18e6a292bc","https://image-assets.m.nintendo.com/a596a0df-cd3e-4f6c-af91-f1dcb6364a07"
188,"Excess Express (Night)",205118,True,False,"Paper World","","","91fb2398-d1be-4a6e-bdca-6575ee20cd1d","https://image-assets.m.nintendo.com/853dc916-cc44-4824-b0b3-cdc4f421cc78"
189,"Detective Pennington's on the Case",333786,True,True,"Papery Peers","","Nintendo Music Top Tracks","32b4a04d-8e69-459d-924c-746e7bd6ca8e","https://image-assets.m.nintendo.com/bf3fa24a-890c-4aff-a20c-2978c936d6e4"
190,"The Ghost in Cabin Four",130019,True,False,"Papery Peers","","","30de165c-9a59-4dea-9dd8-2bb3f8e92eb9","https://image-assets.m.nintendo.com/6ffec223-534a-4f99-941e-2ff7d3d5184f"
191,"Catch Zip Toad!",110152,True,False,"Papery Peers","Running","","bafad77b-00d5-41b6-8509-220c1d5646f8","https://image-assets.m.nintendo.com/b2fce179-ba34-45a8-846d-fe56482cfd27"
192,"Riverside Station Platform",204953,True,True,"Paper World","","Nintendo Music Top Tracks","05921bf4-7dad-4214-a012-6e839e07a846","https://image-assets.m.nintendo.com/ddaff52e-7393-4d51-a94c-b4d413dfa91e"
193,"Riverside Station Premises",189722,True,False,"Paper World","","","fa804b56-96ee-49c6-88ea-7e4f7379938b","https://image-assets.m.nintendo.com/e7fcd8e1-b3a2-45e3-9d06-1c77fe8767a4"
194,"Battle - Chapter 6",309798,True,True,"Battles","","Nintendo Music Top Tracks","59804173-20db-4695-8077-eb232766657f","https://image-assets.m.nintendo.com/409f54f1-899c-44da-91c5-38481218e819"
195,"Battle - Chapter 6 (Think)",309937,True,False,"Battles","","","b2d0bbaa-96ed-4055-a684-035042906dc8","https://image-assets.m.nintendo.com/23c1a945-0226-4881-ba62-dfe50f3a3d58"
196,"Battle - Chapter 6 Victory Fanfare",6868,False,False,"Battles","Victory!","","c43250d9-494f-4b5f-81ea-79d8e2f28895","https://image-assets.m.nintendo.com/04ca769f-f3d9-4eaa-90a5-53188c879262"
197,"Smorg Swarm - Hurry, Hurry!",190230,True,False,"","","","00ac5e04-1bdd-4efd-80db-6665886c17db","https://image-assets.m.nintendo.com/4b32a018-6068-4130-9cfb-86d0210d5022"
198,"Smorg Swarm - Smorgs Attack!",190231,True,False,"Papery Peers","","","abef00fa-a5b7-4725-942e-69ff1e4bd69c","https://image-assets.m.nintendo.com/5ffb3bc5-75cb-4382-b384-d118da4a6a76"
199,"Battle - Smorg",230028,True,True,"Battles","","Nintendo Music Top Tracks","a7dc4f74-328e-4127-9c6c-ead3b6a8ef43","https://image-assets.m.nintendo.com/5af9effc-1e2b-4837-920a-c8e38a990941"
200,"Battle - Smorg (Think)",230119,True,False,"Battles","","","c1e7aa5c-69d9-4fd7-a2fc-f233ed2a4b0a","https://image-assets.m.nintendo.com/51593022-3db3-4137-be1c-1e7cc04a47a0"
201,"Poshley Heights",250394,True,True,"Paper World","","Nintendo Music Top Tracks","34a69dfc-51a3-4672-9918-c4aab0f22ddb","https://image-assets.m.nintendo.com/b397129c-e79f-49b9-bf88-e7aad672aea1"
202,"Royal Poshley Park Tower",250133,True,False,"Paper World","","","01a9ce1d-54a8-4f46-88c0-e05f997c835e","https://image-assets.m.nintendo.com/ce236daf-0dca-40a1-9baa-567a291deecd"
203,"Poshley Sanctum",320100,True,True,"Paper World","","Nintendo Music Top Tracks","a5182eda-c85d-4a36-8c9e-2132bc12e1f1","https://image-assets.m.nintendo.com/d191c2a0-ac70-4364-95fe-a0b3da4322c5"
204,"Super Bowser Bros. - Castle",110113,True,True,"Bowser","","Nintendo Music Top Tracks","27c8afcb-2ce3-479a-9693-e74445265529","https://image-assets.m.nintendo.com/493d7c18-fd56-45d4-ab70-4d13552593df"
205,"The Thousand-Year Door (Garnet Star)",310097,True,False,"Paper World","","","fa087fb4-18a8-4023-919c-616c3190ad9e","https://image-assets.m.nintendo.com/85bdf75d-38a3-4e2d-be69-80eaf390cda4"
206,"Fahr Outpost",200189,True,True,"Paper World","","Nintendo Music Top Tracks","704cf65f-f06d-4048-9fe1-a5e4817d397f","https://image-assets.m.nintendo.com/0e791127-ea36-4140-970e-a1971075aba9"
207,"Battle - Chapter 7",230011,True,True,"Battles","","Nintendo Music Top Tracks","d2339c2a-06a4-4322-8b30-c742f15b88d1","https://image-assets.m.nintendo.com/3e8c48c3-2db6-4e15-a584-f5a7e4d50ec6"
208,"Battle - Chapter 7 (Think)",229958,True,False,"Battles","","","af323a76-7227-4653-b40a-5f9025b0dcae","https://image-assets.m.nintendo.com/be2f66cd-3571-4e12-8352-a68af43e1109"
209,"Battle - Chapter 7 Victory Fanfare",7621,False,False,"Battles","Victory!","","e21446ae-0606-4a2f-966e-fa1b84f989d1","https://image-assets.m.nintendo.com/a7e1a35d-58bb-4c2f-a2dc-79746f366d99"
210,"The Cannon's Location",138178,True,False,"Bobbery|Papery Peers","","","7a6d821f-5bfe-4c9f-bef7-8449d0ccfade","https://image-assets.m.nintendo.com/7d98caae-464e-4e60-a364-76ca0a494074"
211,"Nouveau-Riche Goldbob",79555,True,False,"Papery Peers","","","301079fc-ad45-4aea-80ff-259d6aa4d78e","https://image-assets.m.nintendo.com/7479ce2a-c3c9-4afd-a269-7d350b112a65"
212,"General White Returns",83833,True,False,"Papery Peers","","","1a035e51-d41c-4d5e-8392-25f1a3a45b1b","https://image-assets.m.nintendo.com/1c9ea187-3e6f-4eac-8c4e-96f021431ebf"
213,"Big Bob, Prepare to Fire",57039,True,False,"","","","475538b1-a86b-4a30-b74a-fd9b5aaca1f2","https://image-assets.m.nintendo.com/087ee554-3a0c-4258-8440-7ad0f8e3b9ad"
214,"Big Bob, Fire!",185042,True,True,"","","Nintendo Music Top Tracks","349d85ab-0c63-498c-8ba5-09d6f7b857e9","https://image-assets.m.nintendo.com/745670f5-9be6-4cfe-99a5-18d47202f782"
215,"X-Naut Fortress",189966,True,False,"Paper World|X-Nauts","","","7cf543c8-66b6-4ff5-92b6-9bc17e04c4bd","https://image-assets.m.nintendo.com/40d225ab-1fd0-4b36-a984-bd090d9fc526"
216,"X-Naut Fortress - First Floor",229929,True,False,"Paper World|X-Nauts","","","21702e99-a6c1-4b05-b540-e488195e1016","https://image-assets.m.nintendo.com/397a83a7-de66-4db7-9aad-88e6b1d8f30b"
217,"X-Naut Fortress - Sublevel One",230394,True,False,"Paper World|X-Nauts","","","eea98403-469d-4478-b233-b8fdbcee5c8f","https://image-assets.m.nintendo.com/463c9461-3fff-44d4-abfd-151305ddef42"
218,"X-Naut Fortress - Sublevel Two",230184,True,False,"Paper World|X-Nauts","","","304efc60-7bb9-46fa-9900-3973f75b90fd","https://image-assets.m.nintendo.com/3eccbc17-4012-4ded-8a62-305f0c4fc12c"
219,"X-Naut Fortress - Sublevel Three",229974,True,False,"Paper World|X-Nauts","","","80f443bd-a43d-467f-bf94-8f81410a1f87","https://image-assets.m.nintendo.com/5b669c7b-468f-472f-b041-9905292f0ae1"
220,"X-Naut Fortress - Sublevel Four",229929,True,True,"Paper World|X-Nauts","","Nintendo Music Top Tracks","4fad4987-18d2-4f5c-a8a5-ed11eba71cd9","https://image-assets.m.nintendo.com/6b019c12-4b48-4720-b6b2-623254b87558"
221,"Battle - The Moon",224664,True,True,"Battles","","Nintendo Music Top Tracks","b8fb3820-a8e8-4da9-9b71-566ebc54ace5","https://image-assets.m.nintendo.com/36683797-87f0-4ecb-9272-17b30b7d0068"
222,"Battle - The Moon (Think)",225174,True,False,"Battles","","","39bac7fb-3932-4448-b968-da7869088e52","https://image-assets.m.nintendo.com/99f0ce1a-5210-47d2-a3a3-277ba80b2f4c"
223,"Battle - The Moon Victory Fanfare",5541,False,False,"Battles","Victory!","","9a2a9a83-638b-4f4f-8406-74f6cf8cdfa8","https://image-assets.m.nintendo.com/7040f2e6-81e2-492f-bf6a-220de7e07bbd"
224,"Thwomp! Quiz Time Again!",95186,True,False,"Papery Peers","","","eb557653-a4f1-4e84-95ad-033ce25e3fb6","https://image-assets.m.nintendo.com/5fc9977a-74e2-4dc9-8665-1a39131b6506"
225,"Thwomp! Thinking Time Again!",37539,True,False,"","","","d76e6b51-e6f8-4e74-a9ff-9a0275c9871f","https://image-assets.m.nintendo.com/32e96cb0-1432-4aef-b0c2-a87ab9a365ac"
