index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
17,"Soggy Rescue on Raynforst Island",215116,True,True,"柯連庫塔魯大地","","Nintendo Music推薦集","6a97a066-c8c0-4b87-852e-c8ca7669c42c","https://image-assets.m.nintendo.com/d1b00c26-d2b1-4321-b674-3ee4b030c9b3"
18,"Twistee Island Twist",217227,True,True,"光極、光磁|柯連庫塔魯大地","打起精神來","Nintendo Music推薦集","024032fa-45bd-4038-9be4-6eeffddd950d","https://image-assets.m.nintendo.com/fd522d55-3251-406a-a548-d6a7ab9ff227"
19,"Dyode Groove Is Back",17704,False,False,"光極、光磁|柯連庫塔魯大地的同伴們","","","4288a27b-8586-4403-81f4-78e25f14111b","https://image-assets.m.nintendo.com/6079291f-cc3a-4505-b05c-30882fe64a8a"
20,"Growdacious Groove",11652,False,True,"光極、光磁|柯連庫塔魯大地的同伴們","","Nintendo Music推薦集","4be69d12-1fd0-488a-8ff5-b4d383b250c2","https://image-assets.m.nintendo.com/b5b0de33-ed3b-477a-8c86-7444358e32ea"
21,"Connecting Everyone with Island Link",46293,False,False,"柯連庫塔魯大地的同伴們","","Nintendo Music精選|Nintendo Switch精選|瑪利歐精選","6d81692f-46ee-4ae4-a166-9f83c6a96db8","https://image-assets.m.nintendo.com/bbdc6a08-67e4-4f9c-8990-326bc1c1da8d"
22,"To the Linked Island!",114378,True,True,"","","Nintendo Music推薦集","78bc0d86-3dc7-48c4-bcd6-231df163dbf1","https://image-assets.m.nintendo.com/3977cebb-abfe-4544-92ae-2abbb5989333"
23,"Cooperation or Competition?!",141591,True,False,"","","","4fdff432-8b51-4456-91f2-6fcb46ed4a35","https://image-assets.m.nintendo.com/11ff5d78-2e33-4f6c-9f8d-564497663b21"
24,"A Changed Island",278171,True,True,"","","Nintendo Music推薦集","6f54a1dd-a768-4490-8e21-181b417ac762","https://image-assets.m.nintendo.com/91175d79-4bd0-4ee9-94c2-d8e491b165c1"
25,"A Threat Blocks Your Path",129301,True,False,"","","","a2b81358-95f1-44be-a062-f2bda8505e38","https://image-assets.m.nintendo.com/1a9da1df-d70d-4655-b629-649f676fa887"
26,"A Battle of Logic",212248,True,True,"戰鬥","打起精神來","Nintendo Music推薦集","cb379ef3-851b-4600-a657-d6a86a388900","https://image-assets.m.nintendo.com/84e3c128-aebb-48c0-bb6a-e6c44e3f3f5f"
27,"The Gentle Breeze of Florall Island",222951,True,True,"柯連庫塔魯大地","想在春季聽|鬆一口氣","Nintendo Music推薦集","3598ccd3-e8c6-4d27-9ffa-6f70509ff439","https://image-assets.m.nintendo.com/ea90599f-6fab-4ab4-bb17-f50c41ebc109"
28,"Kindness and Regret",186280,True,False,"柯連塔|柯連庫塔魯大地的同伴們","","","61d031ae-b7a6-4d9a-8c9e-b3b91f1d7b41","https://image-assets.m.nintendo.com/d721df75-e217-4db0-bc63-3c20976ae009"
29,"The Four Great Lighthouses",147491,True,True,"柯連庫塔魯大地","","Nintendo Music推薦集","0f78e8b9-52f9-4448-b5e7-21228c40b784","https://image-assets.m.nintendo.com/54740f1f-78f6-4950-a083-5fed6fb03cb7"
30,"Great Lighthouse - Stolen Light",228451,True,True,"","也許有鬼怪","Nintendo Music推薦集","b727c99a-2f0e-4489-af3c-5a9642f47c24","https://image-assets.m.nintendo.com/2f24d8c8-f30c-4c8e-9614-b0964cdf7a1b"
31,"Wriggling Spite",147686,True,False,"","","","af11573d-8f36-42f6-89fd-92df6ba7f076","https://image-assets.m.nintendo.com/fdfb1d51-9efb-4262-a1cb-6f97c51bad17"
